ISSUE_DATE,PLANT_ID,LATITUDE,LONGITUDE,WTHR_01H,WTHR_02H,WTHR_03H,WTHR_04H,WTHR_05H,WTHR_06H,WTHR_07H,WTHR_08H,WTHR_09H,WTHR_10H,WTHR_11H,WTHR_12H,WTHR_13H,WTHR_14H,WTHR_15H,WTHR_16H,WTHR_17H,WTHR_18H,WTHR_19H,WTHR_20H,WTHR_21H,WTHR_22H,WTHR_23H,WTHR_24H,WTHR_MAX,WTHR_MIN,WTHR_AVG,MODIFY_DATE
20150430,701,37.5457649,126.9169618,17,17,17,17,17,17,17,18,19,21,22,23,25,26,27,28,26,26,24,22,22,21,21,20,28,17,21,2015-May-01 11:59:59 PM
20150430,703,37.4934152,127.095083,14,14,14,14,15,15,15,16,18,21,24,26,26,27,27,28,28,27,24,23,21,19,18,17,28,14,20,2015-May-01 11:59:59 PM
20150430,704,37.4898974,127.0947259,14,14,14,14,15,15,15,16,18,21,24,26,26,27,27,28,28,27,24,23,21,19,18,17,28,14,20,2015-May-01 11:59:59 PM
20150430,706,37.4724495,127.1232538,15,15,15,15,15,15,16,17,20,22,24,27,28,29,27,30,30,28,25,24,23,22,20,19,30,15,22,2015-May-01 12:42:10 AM
20150430,711,37.5720116,126.8810945,16,16,15,15,15,15,17,19,21,24,25,26,26,27,27,26,26,24,22,20,19,18,18,17,27,15,21,2015-May-01 11:59:59 PM
20150430,714,37.3653651,127.1467467,14,13,13,14,14,14,14,16,19,21,23,24,25,25,26,26,25,24,23,21,19,18,17,16,26,13,19,2015-May-01 11:59:59 PM
20150430,715,37.6453618,126.7996505,16,16,15,15,14,14,15,18,20,23,24,26,27,27,28,28,27,25,23,21,20,19,18,18,28,14,21,2015-May-01 11:59:59 PM
20150430,716,37.6632796,126.7343107,16,17,15,14,15,15,15,18,19,20,20,21,23,25,26,26,25,24,21,20,18,18,17,16,26,14,19,2015-May-01 11:59:59 PM
20150430,717,37.2563176,127.0675403,15,14,14,14,15,15,15,18,20,23,25,26,27,28,27,26,26,26,23,22,20,18,17,17,28,14,20,2015-May-01 01:19:54 AM
20150430,718,37.2905019,126.9865801,15,15,14,15,15,15,15,17,20,22,23,24,25,26,26,26,25,24,23,21,19,18,18,17,26,14,20,2015-May-01 11:59:59 PM
20150430,719,37.3152378,127.0892408,15,14,14,15,15,15,16,18,22,23,25,26,26,27,28,26,27,26,24,22,21,20,19,18,28,14,21,2015-May-01 11:59:59 PM
20150430,720,37.256808,127.1669141,14,14,14,14,14,14,14,16,18,19,22,23,24,26,26,26,26,24,23,21,19,17,16,15,26,14,19,2015-May-01 11:59:59 PM
20150430,721,37.2191123,127.0818018,16,15,15,15,16,16,16,18,19,22,24,26,27,28,29,28,27,26,23,22,19,19,18,18,29,15,21,2015-May-08 11:03:31 AM
20150430,722,37.7358249,126.7197448,15,14,14,13,13,13,14,17,21,22,24,26,26,27,27,27,27,25,22,20,19,18,18,17,27,13,20,2015-May-01 11:59:59 PM
20150430,723,37.3939963,127.1034024,15,14,14,15,15,15,17,20,23,26,28,31,30,31,31,29,28,27,25,23,22,20,19,18,31,14,22,2015-May-01 11:59:59 PM
20150430,724,37.6481378,126.9054243,18,16,15,15,14,14,14,17,20,22,24,26,27,26,27,27,26,25,23,22,20,19,18,17,27,14,21,2015-May-01 11:59:59 PM
20150430,725,35.8313901,128.4895504,15,15,15,15,14,14,14,15,16,18,20,22,24,26,24,24,23,22,21,20,19,18,17,16,26,14,19,2015-May-01 11:59:59 PM
20150430,727,35.207637,128.7977762,15,14,14,13,13,13,14,14,15,16,17,19,20,21,20,20,19,19,19,18,17,17,16,15,21,13,17,2015-May-01 11:59:59 PM
20150430,728,35.3253504,129.0232303,15,15,15,14,14,14,15,16,17,18,19,20,20,20,19,19,19,19,19,18,18,17,16,16,20,14,17,2015-May-01 11:59:59 PM
20150430,729,36.6044407,127.4434087,14,14,14,14,14,14,14,17,20,22,23,25,26,25,24,25,26,25,23,20,19,18,17,16,26,14,20,2015-May-01 11:59:59 PM
20150430,730,37.2983243,127.057546,16,15,15,16,16,16,17,19,20,22,22,23,23,23,23,23,23,25,23,22,20,19,17,16,25,15,20,2015-May-01 11:59:59 PM
20150430,732,36.4666797,127.2443423,14,14,14,14,14,14,14,18,20,21,24,25,25,26,26,26,26,25,23,20,18,17,16,15,26,14,20,2015-May-01 12:22:34 AM
20150501,701,37.5457649,126.9169618,20,20,19,18,18,18,18,19,20,21,23,24,24,25,26,25,25,25,23,21,20,20,19,19,26,18,21,2015-May-02 11:45:22 PM
20150501,703,37.4934152,127.095083,17,16,16,15,15,15,15,18,20,23,26,27,26,27,27,27,26,25,23,21,20,19,18,17,27,15,21,2015-May-02 11:45:22 PM
20150501,704,37.4898974,127.0947259,17,16,16,15,15,15,16,18,20,23,26,27,26,27,27,27,26,25,23,21,20,19,18,17,27,15,21,2015-May-02 11:45:22 PM
20150501,706,37.4724495,127.1232538,18,17,17,17,16,16,16,18,20,22,26,26,27,27,28,28,28,26,25,23,22,20,19,18,28,16,22,2015-May-02 11:45:22 PM
20150501,711,37.5720116,126.8810945,17,17,16,16,15,15,17,19,22,24,25,25,25,25,25,25,24,23,21,19,18,17,17,16,25,15,20,2015-May-02 11:45:22 PM
20150501,714,37.3653651,127.1467467,16,15,15,14,14,13,14,17,20,22,24,25,26,26,27,27,25,24,22,20,19,18,17,16,27,13,20,2015-May-02 11:45:22 PM
20150501,715,37.6453618,126.7996505,17,16,16,15,15,15,16,18,21,23,25,25,26,27,26,26,26,24,22,20,19,17,17,17,27,15,20,2015-May-02 11:45:22 PM
20150501,716,37.6632796,126.7343107,15,15,14,14,14,13,16,18,20,20,20,21,23,24,24,25,24,24,20,18,16,16,15,15,25,13,18,2015-May-02 11:45:22 PM
20150501,717,37.2563176,127.0675403,17,16,15,15,15,14,15,18,20,23,25,27,27,27,28,26,25,24,23,20,19,18,18,17,28,14,21,2015-May-02 03:01:01 AM
20150501,718,37.2905019,126.9865801,17,16,16,15,15,15,16,18,20,22,23,24,24,25,25,25,24,23,22,19,18,18,17,17,25,15,20,2015-May-02 11:45:22 PM
20150501,719,37.3152378,127.0892408,17,16,16,15,15,15,16,18,22,24,25,26,26,26,27,27,26,25,23,21,20,19,18,18,27,15,21,2015-May-02 11:45:22 PM
20150501,720,37.256808,127.1669141,15,14,14,13,13,13,14,16,18,20,23,24,25,26,26,26,25,24,22,20,18,17,16,15,26,13,19,2015-May-02 11:45:22 PM
20150501,721,37.2191123,127.0818018,17,17,16,16,15,15,15,17,19,22,25,27,26,26,28,27,25,23,22,21,19,19,18,17,28,15,20,2015-Jun-09 02:15:45 PM
20150501,722,37.7358249,126.7197448,16,15,15,14,14,13,15,18,20,22,24,25,26,26,26,25,25,24,22,20,18,17,16,16,26,13,20,2015-May-02 11:45:22 PM
20150501,723,37.3939963,127.1034024,17,16,16,16,15,15,17,21,25,28,29,31,31,31,30,29,27,25,24,22,21,19,19,18,31,15,23,2015-May-02 11:45:22 PM
20150501,724,37.6481378,126.9054243,17,16,15,15,14,14,15,17,20,23,25,25,25,26,26,26,24,24,23,21,20,18,17,17,26,14,20,2015-May-02 11:45:22 PM
20150501,725,35.8313901,128.4895504,16,15,15,14,14,14,14,15,17,21,23,25,27,28,29,29,28,26,24,22,21,20,19,18,29,14,21,2015-May-02 11:45:22 PM
20150501,727,35.207637,128.7977762,15,15,14,14,14,14,14,17,20,24,25,25,24,24,24,24,23,23,21,19,18,16,16,15,25,14,19,2015-May-02 11:45:22 PM
20150501,728,35.3253504,129.0232303,15,15,15,15,14,14,15,17,20,23,25,26,26,27,27,27,27,25,23,21,19,18,17,16,27,14,20,2015-May-02 11:45:22 PM
20150501,729,36.6044407,127.4434087,15,14,14,13,13,12,14,18,21,23,25,27,28,28,28,28,27,26,24,22,21,19,18,17,28,12,21,2015-May-02 11:45:22 PM
20150501,730,37.2983243,127.057546,16,16,15,15,14,15,17,20,21,22,23,25,25,25,25,25,25,23,22,20,19,18,17,16,25,14,20,2015-May-02 11:45:22 PM
20150501,732,36.4666797,127.2443423,15,14,14,13,13,13,13,15,19,23,26,27,28,28,27,28,28,25,24,22,20,19,18,17,28,13,20,2015-May-02 12:24:53 AM
20150502,701,37.5457649,126.9169618,18,18,18,18,18,17,17,18,20,22,23,24,24,25,24,25,25,24,22,21,21,20,20,19,25,17,21,2015-May-03 11:59:38 PM
20150502,703,37.4934152,127.095083,17,18,17,16,16,15,16,18,20,23,24,25,25,25,26,26,25,24,23,22,21,19,18,18,26,15,21,2015-May-03 11:59:38 PM
20150502,704,37.4898974,127.0947259,17,18,17,16,16,15,16,18,20,23,24,25,25,25,26,26,25,24,23,22,21,19,18,18,26,15,21,2015-May-03 11:59:38 PM
20150502,706,37.4724495,127.1232538,18,17,17,17,16,16,16,18,20,23,24,25,25,25,25,26,26,25,24,23,22,19,19,19,26,16,21,2015-May-02 11:25:58 PM
20150502,711,37.5720116,126.8810945,16,16,16,16,15,14,17,20,22,22,25,24,24,25,24,25,24,23,21,20,19,18,18,18,25,14,20,2015-May-03 11:59:38 PM
20150502,714,37.3653651,127.1467467,15,15,15,15,15,14,14,17,20,21,22,22,24,24,24,24,24,23,22,20,19,18,17,17,24,14,19,2015-May-03 11:59:38 PM
20150502,715,37.6453618,126.7996505,16,16,16,16,15,15,16,18,21,22,24,24,25,26,25,26,25,24,22,21,20,19,19,18,26,15,20,2015-May-03 11:59:38 PM
20150502,716,37.6632796,126.7343107,14,14,14,14,14,14,15,18,19,20,22,22,23,24,24,25,24,22,20,19,18,18,18,17,25,14,19,2015-May-03 11:59:38 PM
20150502,717,37.2563176,127.0675403,15,14,14,14,15,15,15,18,20,23,25,26,27,28,27,26,26,26,23,22,20,18,17,17,28,14,20,2015-May-03 01:28:01 AM
20150502,718,37.2905019,126.9865801,17,16,16,16,15,15,16,18,20,22,23,24,25,25,25,24,24,23,21,21,19,18,18,18,25,15,20,2015-May-03 11:59:38 PM
20150502,719,37.3152378,127.0892408,17,18,17,17,16,16,16,19,22,23,23,24,26,25,25,26,25,24,22,21,20,19,18,18,26,16,21,2015-May-03 11:59:38 PM
20150502,720,37.256808,127.1669141,15,15,15,15,14,14,14,16,19,21,23,23,24,24,25,24,24,23,22,20,19,18,17,17,25,14,19,2015-May-03 11:59:38 PM
20150502,721,37.2191123,127.0818018,17,17,17,17,16,16,16,18,20,21,24,25,26,26,26,26,25,23,21,21,20,19,19,19,26,16,21,2015-Jun-09 02:15:45 PM
20150502,722,37.7358249,126.7197448,15,15,15,14,14,14,15,17,19,21,22,24,23,25,24,24,24,23,21,20,19,17,18,17,25,14,19,2015-May-03 11:59:38 PM
20150502,723,37.3939963,127.1034024,17,17,17,17,16,16,17,21,25,27,27,27,28,28,28,28,27,25,23,22,22,20,19,19,28,16,22,2015-May-03 11:59:38 PM
20150502,724,37.6481378,126.9054243,16,15,15,15,14,14,15,17,20,22,24,23,24,25,25,25,25,24,22,21,21,19,19,18,25,14,20,2015-May-03 11:59:38 PM
20150502,725,35.8313901,128.4895504,17,17,16,15,14,14,15,17,20,22,25,27,29,28,28,27,27,24,23,22,22,21,20,20,29,14,21,2015-May-03 11:59:38 PM
20150502,727,35.207637,128.7977762,14,14,14,13,13,13,14,17,20,23,25,25,26,26,25,25,24,23,22,21,20,19,18,18,26,13,20,2015-May-03 11:59:38 PM
20150502,728,35.3253504,129.0232303,16,15,14,14,14,14,15,17,20,23,24,26,26,26,27,25,25,23,22,21,20,20,20,19,27,14,20,2015-May-03 11:59:38 PM
20150502,729,36.6044407,127.4434087,16,15,16,15,15,14,15,18,21,23,26,26,27,27,27,26,26,24,23,22,20,20,19,19,27,14,21,2015-May-03 11:59:38 PM
20150502,730,37.2983243,127.057546,16,16,16,16,15,15,17,18,21,21,23,23,24,25,25,25,24,23,22,20,20,17,17,17,25,15,20,2015-May-03 11:59:38 PM
20150502,732,36.4666797,127.2443423,16,16,15,15,14,14,15,17,21,24,26,27,27,27,27,28,27,25,23,22,20,20,19,19,28,14,21,2015-May-03 12:27:19 AM
20150503,701,37.5457649,126.9169618,19,19,18,18,18,18,19,19,19,19,19,19,19,19,19,19,19,20,20,20,19,19,19,18,20,18,19,2015-May-06 03:29:51 PM
20150503,703,37.4934152,127.095083,18,18,18,18,18,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,5,2015-May-04 11:58:34 PM
20150503,704,37.4898974,127.0947259,18,18,18,18,18,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,5,2015-May-04 11:58:34 PM
20150503,706,37.4724495,127.1232538,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,18,18,18,19,18,18,2015-May-04 12:15:13 AM
20150503,711,37.5720116,126.8810945,18,18,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,5,2015-May-04 11:58:34 PM
20150503,714,37.3653651,127.1467467,17,16,17,17,16,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,5,2015-May-04 11:58:34 PM
20150503,715,37.6453618,126.7996505,18,18,18,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,5,2015-May-04 11:58:34 PM
20150503,716,37.6632796,126.7343107,17,17,16,16,16,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,5,2015-May-04 11:58:34 PM
20150503,717,37.2563176,127.0675403,18,18,18,18,18,18,18,18,18,19,19,20,20,20,20,20,19,19,18,18,18,18,18,16,20,16,18,2015-Jun-01 02:37:03 PM
20150503,718,37.2905019,126.9865801,18,18,18,18,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,5,2015-May-04 11:58:34 PM
20150503,719,37.3152378,127.0892408,18,18,17,17,18,18,18,18,18,18,18,19,19,19,19,18,19,19,19,18,18,18,18,18,19,17,18,2015-May-04 12:28:11 AM
20150503,720,37.256808,127.1669141,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,5,2015-May-04 11:58:34 PM
20150503,721,37.2191123,127.0818018,17,19,19,18,18,18,18,19,19,19,20,20,20,21,21,20,19,19,19,19,18,17,17,17,21,17,19,2015-Jun-09 02:15:45 PM
20150503,722,37.7358249,126.7197448,17,17,17,16,16,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,5,2015-May-04 11:58:34 PM
20150503,723,37.3939963,127.1034024,18,18,18,18,,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,18,18,18,18,19,18,17,2015-May-28 01:58:16 PM
20150503,724,37.6481378,126.9054243,18,18,18,17,17,17,17,18,18,18,18,19,19,19,19,19,20,20,20,19,18,18,18,17,20,17,18,2015-May-04 12:54:01 AM
20150503,725,35.8313901,128.4895504,20,19,18,18,17,18,18,18,18,18,18,18,19,19,19,19,18,18,18,17,17,17,17,17,20,17,18,2015-May-13 08:55:13 AM
20150503,727,35.207637,128.7977762,18,18,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,17,17,2015-May-04 12:19:42 AM
20150503,728,35.3253504,129.0232303,19,19,18,18,18,18,18,18,18,18,18,17,18,17,17,18,18,17,17,17,17,17,17,17,19,17,18,2015-May-04 01:21:03 AM
20150503,729,36.6044407,127.4434087,18,18,17,17,17,17,17,18,18,19,20,20,21,21,22,22,21,21,21,20,20,19,19,18,22,17,19,2015-May-04 01:56:10 AM
20150503,730,37.2983243,127.057546,17,17,17,17,17,17,17,17,17,17,18,18,18,18,19,18,18,18,18,18,18,18,17,17,19,17,17,2015-May-04 12:24:12 AM
20150503,732,36.4666797,127.2443423,18,17,17,17,17,17,17,18,19,19,20,20,21,22,22,22,21,21,21,20,19,18,18,18,22,17,19,2015-May-04 12:12:08 AM
20150504,701,37.5457649,126.9169618,18,16,15,15,14,14,14,14,16,18,19,19,19,19,19,19,19,19,18,17,15,15,15,14,19,14,17,2015-May-06 03:29:51 PM
20150504,703,37.4934152,127.095083,17,17,16,16,15,14,14,16,17,19,20,21,21,20,21,21,21,20,19,18,15,14,14,13,21,13,17,2015-May-05 12:41:19 AM
20150504,704,37.4898974,127.0947259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,,0,0,12,16,0,1,2015-May-05 11:59:11 PM
20150504,706,37.4724495,127.1232538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,,0,0,13,18,0,1,2015-May-05 11:59:11 PM
20150504,711,37.5720116,126.8810945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,11,11,0,1,2015-May-05 11:59:11 PM
20150504,714,37.3653651,127.1467467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,,0,0,9,13,0,1,2015-May-05 11:59:11 PM
20150504,715,37.6453618,126.7996505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,13,13,0,1,2015-May-05 11:59:11 PM
20150504,716,37.6632796,126.7343107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,12,12,0,1,2015-May-05 11:59:11 PM
20150504,717,37.2563176,127.0675403,15,15,14,13,13,13,13,14,16,18,21,21,20,21,20,20,18,17,16,14,14,14,12,12,21,12,16,2015-May-05 01:35:45 AM
20150504,718,37.2905019,126.9865801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,,0,0,12,14,0,1,2015-May-05 11:59:11 PM
20150504,719,37.3152378,127.0892408,16,14,14,14,13,13,14,14,17,19,20,21,20,20,20,20,19,19,16,15,14,14,13,12,21,12,16,2015-May-04 11:58:06 PM
20150504,720,37.256808,127.1669141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,8,8,0,0,2015-May-05 11:59:11 PM
20150504,721,37.2191123,127.0818018,16,14,14,13,13,13,13,14,15,17,19,20,21,20,20,20,18,18,16,14,13,13,13,12,21,12,16,2015-Jun-09 02:15:45 PM
20150504,722,37.7358249,126.7197448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,11,11,0,0,2015-May-05 11:59:11 PM
20150504,723,37.3939963,127.1034024,17,18,16,15,15,14,14,15,16,18,20,21,22,21,21,20,20,20,19,18,15,14,13,12,22,12,17,2015-May-28 01:58:16 PM
20150504,724,37.6481378,126.9054243,16,16,18,14,13,13,14,15,18,19,21,21,21,21,20,20,19,19,18,17,15,13,11,11,21,11,17,2015-May-05 12:41:43 AM
20150504,725,35.8313901,128.4895504,17,17,17,17,17,16,17,19,21,22,23,24,25,24,24,24,23,21,19,18,17,15,14,13,25,13,19,2015-May-13 01:42:26 PM
20150504,727,35.207637,128.7977762,17,17,17,17,16,16,17,19,21,23,23,23,23,23,23,22,21,20,20,18,17,17,16,15,23,15,19,2015-May-05 01:56:08 PM
20150504,728,35.3253504,129.0232303,17,17,17,17,17,17,17,20,22,23,24,25,25,25,25,23,22,21,20,19,18,17,15,15,25,15,20,2015-May-05 06:14:15 AM
20150504,729,36.6044407,127.4434087,17,16,16,16,15,14,14,16,17,19,21,21,21,21,20,20,19,17,15,14,13,11,9,8,21,8,16,2015-May-05 01:21:52 AM
20150504,730,37.2983243,127.057546,15,14,13,13,12,13,13,14,16,18,19,19,19,19,19,18,18,16,15,14,13,13,12,11,19,11,15,2015-May-05 12:24:09 AM
20150504,732,36.4666797,127.2443423,17,17,17,16,15,15,14,15,16,18,20,22,22,22,22,20,19,17,15,14,13,11,10,9,22,9,17,2015-May-05 12:13:35 AM
20150505,701,37.5457649,126.9169618,14,13,13,12,12,12,11,12,13,14,16,17,18,19,19,19,18,17,16,16,15,14,14,14,19,11,15,2015-May-06 11:59:58 PM
20150505,703,37.4934152,127.095083,11,10,8,8,8,8,9,11,13,15,19,20,20,20,20,20,19,18,17,14,12,12,11,10,20,8,14,2015-May-06 11:59:58 PM
20150505,704,37.4898974,127.0947259,11,10,8,8,8,8,9,11,13,15,19,20,20,20,20,20,19,18,17,14,12,12,11,10,20,8,14,2015-May-06 11:59:58 PM
20150505,706,37.4724495,127.1232538,12,11,10,9,9,9,9,11,13,15,18,19,20,21,20,21,19,19,18,16,14,13,13,13,21,9,15,2015-May-06 12:09:57 AM
20150505,711,37.5720116,126.8810945,11,10,9,9,8,9,13,14,15,17,19,19,19,20,19,18,18,17,16,14,13,13,12,12,20,8,14,2015-May-06 11:59:58 PM
20150505,714,37.3653651,127.1467467,9,8,7,7,6,6,7,10,12,14,16,17,18,19,19,19,18,16,15,13,12,11,10,10,19,6,12,2015-May-06 11:59:58 PM
20150505,715,37.6453618,126.7996505,11,10,9,8,8,8,10,13,15,18,19,20,20,21,20,21,20,17,16,14,13,13,12,11,21,8,14,2015-May-06 11:59:58 PM
20150505,716,37.6632796,126.7343107,9,8,8,6,6,6,10,13,15,14,15,15,17,18,18,19,18,16,15,13,13,12,11,11,19,6,13,2015-May-06 11:59:58 PM
20150505,717,37.2563176,127.0675403,12,10,10,9,9,8,9,11,13,15,18,20,20,21,21,20,19,18,17,16,15,13,12,11,21,8,14,2015-May-06 01:34:00 AM
20150505,718,37.2905019,126.9865801,11,10,10,9,9,8,9,10,14,15,17,18,19,19,19,19,19,18,16,15,15,13,12,12,19,8,14,2015-May-06 11:59:58 PM
20150505,719,37.3152378,127.0892408,11,10,9,9,9,9,9,11,14,16,18,20,20,20,20,20,19,18,17,16,15,13,13,12,20,9,15,2015-May-06 11:59:58 PM
20150505,720,37.256808,127.1669141,8,7,7,7,6,6,6,9,10,12,15,17,18,20,20,20,19,18,16,13,11,11,9,8,20,6,12,2015-May-06 11:59:58 PM
20150505,721,37.2191123,127.0818018,11,10,10,9,9,8,9,10,12,14,17,20,21,22,22,20,19,18,17,16,15,14,13,12,22,8,14,2015-Jun-09 02:15:45 PM
20150505,722,37.7358249,126.7197448,10,9,8,7,6,6,8,13,15,15,17,18,19,19,19,18,18,17,14,13,12,12,11,11,19,6,13,2015-May-06 11:59:58 PM
20150505,723,37.3939963,127.1034024,10,9,8,9,8,8,11,14,18,21,22,24,25,25,23,22,20,18,17,15,14,12,11,10,25,8,16,2015-May-06 11:59:58 PM
20150505,724,37.6481378,126.9054243,10,9,8,7,7,6,8,10,14,16,18,19,19,19,19,18,18,17,16,15,13,11,10,10,19,6,13,2015-May-06 11:59:58 PM
20150505,725,35.8313901,128.4895504,12,10,9,9,8,8,8,11,14,17,19,21,22,24,25,26,26,23,21,20,17,15,14,13,26,8,16,2015-May-06 11:59:58 PM
20150505,727,35.207637,128.7977762,14,13,11,10,11,10,11,13,16,19,20,20,20,21,21,22,21,21,18,16,15,14,13,12,22,10,16,2015-May-06 11:59:58 PM
20150505,728,35.3253504,129.0232303,14,12,11,10,9,9,10,11,15,18,20,21,22,24,22,22,22,21,19,18,16,15,15,13,24,9,16,2015-May-06 11:59:58 PM
20150505,729,36.6044407,127.4434087,7,6,5,4,4,3,6,11,13,16,19,20,21,22,22,23,22,21,19,16,13,11,9,8,23,3,13,2015-May-06 11:59:58 PM
20150505,730,37.2983243,127.057546,11,9,8,8,7,7,10,12,13,14,16,18,18,19,19,19,18,17,16,15,14,13,11,11,19,7,13,2015-May-06 11:59:58 PM
20150505,732,36.4666797,127.2443423,8,7,5,5,4,4,6,10,14,17,19,19,21,22,23,22,21,19,18,14,13,12,9,8,23,4,13,2015-May-06 12:18:23 AM
20150506,701,37.5457649,126.9169618,13,13,13,13,13,13,13,14,16,17,18,19,20,21,21,21,20,19,19,16,15,16,16,15,21,13,16,2015-May-07 11:59:56 PM
20150506,703,37.4934152,127.095083,9,9,9,9,9,9,11,13,14,16,17,20,21,22,22,22,21,20,19,17,16,15,13,12,22,9,15,2015-May-07 11:59:56 PM
20150506,704,37.4898974,127.0947259,10,9,9,9,9,9,11,13,14,16,17,19,21,21,22,22,21,20,19,17,16,15,13,12,22,9,15,2015-May-07 11:59:56 PM
20150506,706,37.4724495,127.1232538,12,11,10,10,10,10,11,13,15,16,17,20,21,21,22,23,22,21,20,18,17,16,15,14,23,10,16,2015-May-06 11:47:48 PM
20150506,711,37.5720116,126.8810945,11,11,11,11,11,12,13,14,15,16,18,20,21,21,21,21,20,19,17,15,15,14,13,13,21,11,16,2015-May-07 11:59:56 PM
20150506,714,37.3653651,127.1467467,9,8,7,7,7,7,8,9,12,14,15,16,19,20,20,21,20,19,17,15,14,13,12,11,21,7,13,2015-May-07 11:59:56 PM
20150506,715,37.6453618,126.7996505,11,10,10,10,10,10,12,15,17,18,19,21,22,22,22,22,21,20,17,16,15,14,14,13,22,10,16,2015-May-07 11:59:56 PM
20150506,716,37.6632796,126.7343107,9,9,9,9,9,9,12,14,15,17,18,19,20,20,20,21,20,18,16,14,14,13,13,12,21,9,14,2015-May-07 11:59:56 PM
20150506,717,37.2563176,127.0675403,11,10,9,9,9,9,10,12,15,17,18,19,21,22,23,22,21,20,19,17,16,16,14,13,23,9,15,2015-May-07 01:41:15 AM
20150506,718,37.2905019,126.9865801,11,11,10,10,10,10,11,12,14,16,17,18,19,20,20,20,20,19,17,16,15,15,14,14,20,10,15,2015-May-07 11:59:56 PM
20150506,719,37.3152378,127.0892408,10,10,9,9,9,10,11,12,15,17,17,18,21,21,21,21,21,20,19,17,16,15,14,13,21,9,15,2015-May-07 11:59:56 PM
20150506,720,37.256808,127.1669141,8,7,7,7,7,7,9,11,13,14,16,17,20,20,22,20,21,19,18,17,14,12,11,10,22,7,14,2015-May-07 11:59:56 PM
20150506,721,37.2191123,127.0818018,12,10,10,10,10,10,11,12,14,16,18,19,22,22,22,21,21,20,18,17,16,16,15,14,22,10,16,2015-Jun-09 02:15:45 PM
20150506,722,37.7358249,126.7197448,10,12,10,9,9,12,13,14,15,16,18,19,20,20,21,20,20,18,16,15,14,14,13,12,21,9,15,2015-May-07 11:59:56 PM
20150506,723,37.3939963,127.1034024,10,9,8,8,8,9,11,14,16,18,19,21,24,25,25,24,22,21,19,18,16,15,14,13,25,8,16,2015-May-07 11:59:56 PM
20150506,724,37.6481378,126.9054243,9,8,8,8,8,8,9,12,15,16,18,20,20,21,21,21,20,19,18,16,16,15,13,12,21,8,15,2015-May-07 11:59:56 PM
20150506,725,35.8313901,128.4895504,12,11,10,10,9,10,10,12,14,17,19,21,24,24,25,25,23,22,21,20,19,18,16,15,25,9,17,2015-May-07 11:59:56 PM
20150506,727,35.207637,128.7977762,11,11,11,10,10,10,11,13,16,16,19,21,22,22,21,21,21,21,20,18,17,16,16,15,22,10,16,2015-May-07 11:59:56 PM
20150506,728,35.3253504,129.0232303,13,12,12,11,11,11,12,14,16,18,20,21,21,21,19,21,21,20,19,18,17,17,17,16,21,11,16,2015-May-07 11:59:56 PM
20150506,729,36.6044407,127.4434087,7,6,6,6,5,5,6,9,12,15,18,20,21,21,22,22,22,22,20,18,15,14,12,11,22,5,14,2015-May-07 11:59:56 PM
20150506,730,37.2983243,127.057546,10,10,9,9,10,10,11,13,14,16,16,18,20,20,21,21,21,19,18,17,15,13,13,12,21,9,15,2015-May-07 11:59:56 PM
20150506,732,36.4666797,127.2443423,7,6,5,5,5,5,6,8,11,14,17,20,21,22,22,23,24,23,20,16,15,13,12,10,24,5,14,2015-May-07 11:59:56 PM
20150507,701,37.5457649,126.9169618,15,15,15,14,14,14,14,15,16,18,20,21,23,23,22,21,18,17,17,17,17,17,16,15,23,14,17,2015-May-08 11:59:56 PM
20150507,703,37.4934152,127.095083,12,11,11,10,10,9,11,13,16,18,22,23,24,25,25,23,21,19,17,16,16,16,14,13,25,9,16,2015-May-08 11:59:56 PM
